ID;hist_plan;data;grupa;podgrupa;sprzet;klient;region;ilosc;cena_hurt;obrot
16974;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;;Poludnie;4;1168;3718,68
16975;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;;Sieci;10;1168;7668,31
16976;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;;Sieci;16;1168;13275,71
16977;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;;Wschod;1;1168;1029,90
16978;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Poludnie;2;1168;2028,18
16979;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Poludnie;3;1168;2941,97
16980;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;7;1168;6946,53
16981;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;2;1168;1978,85
16982;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Zachod;9;1168;8441,11
16983;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Zachod;4;1168;3917,95
16984;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;BRW-SA;Meblarze;1;1168;707,15
16985;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;BRW-SA;Meblarze;1;1168;908,18
16986;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;E-WORLD;Sieci;1;1168;866,11
16987;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Polnoc;29;1168;28440,88
16988;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Polnoc;5;1168;4418,22
16989;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;8;1168;7267,17
16990;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;10;1168;8415,67
16991;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Sieci;6;1168;5884,32
16992;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Sieci;7;1168;6177,32
16993;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Zachod;2;1168;2022,10
16994;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Zachod;1;1168;869,61
16995;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;MEDIA EXPERT;Poludnie;1;1168;1075,33
16996;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;MEDIA MARKT;Sieci;2;1168;1896,48
16997;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;NEONET;Zachod;16;1168;16260,11
16998;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Poludnie;2;1168;1909,88
16999;hist;042007;BI;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Zachod;11;1168;10205,00
17000;plan;042007;BI;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Zachod;4;1168;3903,93
17001;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;;Meblarze;1;967;775,70
17002;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;2;967;1662,62
17003;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;1;967;747,65
17004;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;;Sieci;1;967;609,34
17005;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;;Sieci;8;967;5506,28
17006;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;;Wschod;2;967;1740,96
17007;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Poludnie;2;967;1678,28
17008;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Poludnie;1;967;811,48
17009;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Wschod;10;967;8139,70
17010;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Wschod;1;967;821,15
17011;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Zachod;6;967;4628,22
17012;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Zachod;1;967;796,97
17013;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;E-WORLD;Sieci;1;967;716,70
17014;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Polnoc;2;967;1462,40
17015;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Poludnie;3;967;2269,98
17016;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Poludnie;3;967;2089,15
17017;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Sieci;3;967;2190,70
17018;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Zachod;2;967;1439,19
17019;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;MEDIA EXPERT;Zachod;1;967;863,13
17020;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;MEDIA MARKT;Sieci;2;967;1489,49
17021;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;NEONET;Zachod;5;967;4099,25
17022;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Poludnie;2;967;1580,40
17023;hist;042007;BI;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Zachod;10;967;8443,70
17024;plan;042007;BI;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Zachod;3;967;2422,83
17025;plan;042007;BI;okapy;okapy kominowe;;Meblarze;70;704;36774,62
17026;hist;042007;BI;okapy;okapy kominowe;;Others;26;704;12088,05
17027;hist;042007;BI;okapy;okapy kominowe;;Polnoc;84;704;37560,97
17028;plan;042007;BI;okapy;okapy kominowe;;Polnoc;107;704;50990,06
17029;hist;042007;BI;okapy;okapy kominowe;;Poludnie;95;704;60054,79
17030;plan;042007;BI;okapy;okapy kominowe;;Poludnie;102;704;57980,50
17031;hist;042007;BI;okapy;okapy kominowe;;Sieci;418;704;259453,22
17032;plan;042007;BI;okapy;okapy kominowe;;Sieci;454;704;250803,79
17033;hist;042007;BI;okapy;okapy kominowe;;Wschod;8;704;4670,15
17034;plan;042007;BI;okapy;okapy kominowe;;Wschod;7;704;3604,97
17035;hist;042007;BI;okapy;okapy kominowe;;Zachod;15;704;5679,49
17036;plan;042007;BI;okapy;okapy kominowe;;Zachod;15;704;6667,37
17037;hist;042007;BI;okapy;okapy kominowe;AVANS;Poludnie;97;704;49123,30
17038;plan;042007;BI;okapy;okapy kominowe;AVANS;Poludnie;68;704;36516,45
17039;hist;042007;BI;okapy;okapy kominowe;AVANS;Wschod;210;704;137964,25
17040;plan;042007;BI;okapy;okapy kominowe;AVANS;Wschod;88;704;47535,35
17041;plan;042007;BI;okapy;okapy kominowe;AVANS;Zachod;114;704;62897,51
17042;hist;042007;BI;okapy;okapy kominowe;BRW-SA;Meblarze;13;704;8583,46
17043;plan;042007;BI;okapy;okapy kominowe;BRW-SA;Meblarze;33;704;16710,29
17044;hist;042007;BI;okapy;okapy kominowe;E-WORLD;Sieci;19;704;3956,26
17045;plan;042007;BI;okapy;okapy kominowe;E-WORLD;Sieci;4;704;1831,56
17046;hist;042007;BI;okapy;okapy kominowe;G7;Polnoc;64;704;40035,47
17047;plan;042007;BI;okapy;okapy kominowe;G7;Polnoc;103;704;60290,08
17048;hist;042007;BI;okapy;okapy kominowe;G7;Poludnie;187;704;84755,74
17049;plan;042007;BI;okapy;okapy kominowe;G7;Poludnie;280;704;148764,63
17050;hist;042007;BI;okapy;okapy kominowe;G7;Sieci;61;704;20287,98
17051;plan;042007;BI;okapy;okapy kominowe;G7;Sieci;111;704;61190,40
17052;hist;042007;BI;okapy;okapy kominowe;G7;Wschod;65;704;39673,10
17053;hist;042007;BI;okapy;okapy kominowe;G7;Zachod;20;704;10209,77
17054;plan;042007;BI;okapy;okapy kominowe;G7;Zachod;72;704;36671,59
17055;hist;042007;BI;okapy;okapy kominowe;MEDIA EXPERT;Polnoc;63;704;31236,44
17056;plan;042007;BI;okapy;okapy kominowe;MEDIA EXPERT;Polnoc;54;704;28104,41
17057;hist;042007;BI;okapy;okapy kominowe;MEDIA EXPERT;Poludnie;56;704;33413,81
17058;plan;042007;BI;okapy;okapy kominowe;MEDIA EXPERT;Poludnie;64;704;32462,88
17059;hist;042007;BI;okapy;okapy kominowe;MEDIA EXPERT;Zachod;21;704;8259,51
17060;plan;042007;BI;okapy;okapy kominowe;MEDIA EXPERT;Zachod;8;704;3044,05
17061;hist;042007;BI;okapy;okapy kominowe;MEDIA MARKT;Sieci;127;704;79115,74
17062;plan;042007;BI;okapy;okapy kominowe;MEDIA MARKT;Sieci;134;704;63459,98
17063;hist;042007;BI;okapy;okapy kominowe;NEONET;Zachod;171;704;78504,67
17064;hist;042007;BI;okapy;okapy kominowe;OKAY;Sieci;1;704;332,00
17065;plan;042007;BI;okapy;okapy kominowe;OKAY;Sieci;3;704;1275,79
17066;plan;042007;BI;okapy;okapy kominowe;PARTNER;Polnoc;1;704;327,00
17067;hist;042007;BI;okapy;okapy kominowe;PARTNER;Poludnie;94;704;57950,29
17068;plan;042007;BI;okapy;okapy kominowe;PARTNER;Poludnie;103;704;56864,36
17069;hist;042007;BI;okapy;okapy kominowe;PARTNER;Wschod;29;704;17970,68
17070;plan;042007;BI;okapy;okapy kominowe;PARTNER;Wschod;14;704;6205,94
17071;hist;042007;BI;okapy;okapy kominowe;PARTNER;Zachod;107;704;72612,93
17072;plan;042007;BI;okapy;okapy kominowe;PARTNER;Zachod;180;704;107639,78
17073;hist;042007;BI;okapy;okapy meblowe;;Meblarze;2;311;615,80
17074;plan;042007;BI;okapy;okapy meblowe;;Meblarze;2;311;511,11
17075;hist;042007;BI;okapy;okapy meblowe;;Others;2;311;410,54
17076;hist;042007;BI;okapy;okapy meblowe;;Poludnie;2;311;589,62
17077;plan;042007;BI;okapy;okapy meblowe;;Poludnie;2;311;528,91
17078;hist;042007;BI;okapy;okapy meblowe;;Sieci;21;311;5522,75
17079;plan;042007;BI;okapy;okapy meblowe;;Sieci;5;311;1214,49
17080;hist;042007;BI;okapy;okapy meblowe;;Wschod;4;311;1231,60
17081;plan;042007;BI;okapy;okapy meblowe;;Wschod;1;311;301,44
17082;plan;042007;BI;okapy;okapy meblowe;AVANS;Poludnie;1;311;287,04
17083;plan;042007;BI;okapy;okapy meblowe;AVANS;Wschod;1;311;288,75
17084;hist;042007;BI;okapy;okapy meblowe;AVANS;Zachod;12;311;3274,08
17085;plan;042007;BI;okapy;okapy meblowe;AVANS;Zachod;2;311;573,38
17086;hist;042007;BI;okapy;okapy meblowe;BRW-SA;Meblarze;1;311;295,58
17087;hist;042007;BI;okapy;okapy meblowe;E-WORLD;Sieci;1;311;287,37
17088;hist;042007;BI;okapy;okapy meblowe;G7;Polnoc;2;311;568,18
17089;plan;042007;BI;okapy;okapy meblowe;G7;Polnoc;2;311;517,28
17090;hist;042007;BI;okapy;okapy meblowe;G7;Poludnie;1;311;239,48
17091;plan;042007;BI;okapy;okapy meblowe;G7;Poludnie;6;311;1477,91
17092;plan;042007;BI;okapy;okapy meblowe;G7;Sieci;1;311;258,29
17093;hist;042007;BI;okapy;okapy meblowe;G7;Zachod;4;311;1183,72
17094;plan;042007;BI;okapy;okapy meblowe;G7;Zachod;1;311;254,53
17095;plan;042007;BI;okapy;okapy meblowe;PARTNER;Poludnie;2;311;559,01
17096;hist;042007;BI;okapy;okapy meblowe;PARTNER;Zachod;8;311;2389,28
17097;plan;042007;BI;okapy;okapy meblowe;PARTNER;Zachod;2;311;571,33
17098;hist;042007;BI;okapy;okapy teleskopowe;;Meblarze;16;324;3789,44
17099;plan;042007;BI;okapy;okapy teleskopowe;;Meblarze;24;324;6008,37
17100;hist;042007;BI;okapy;okapy teleskopowe;;Others;9;324;1565,44
17101;plan;042007;BI;okapy;okapy teleskopowe;;Polnoc;60;324;15348,68
17102;hist;042007;BI;okapy;okapy teleskopowe;;Poludnie;45;324;12954,65
17103;plan;042007;BI;okapy;okapy teleskopowe;;Poludnie;55;324;14186,74
17104;hist;042007;BI;okapy;okapy teleskopowe;;Sieci;324;324;83759,93
17105;plan;042007;BI;okapy;okapy teleskopowe;;Sieci;280;324;63707,81
17106;hist;042007;BI;okapy;okapy teleskopowe;;Wschod;6;324;1762,53
17107;plan;042007;BI;okapy;okapy teleskopowe;;Wschod;5;324;1324,67
17108;hist;042007;BI;okapy;okapy teleskopowe;;Zachod;12;324;3250,88
17109;plan;042007;BI;okapy;okapy teleskopowe;;Zachod;11;324;2950,68
17110;hist;042007;BI;okapy;okapy teleskopowe;AVANS;Poludnie;82;324;22067,52
17111;plan;042007;BI;okapy;okapy teleskopowe;AVANS;Poludnie;56;324;14880,43
17112;hist;042007;BI;okapy;okapy teleskopowe;AVANS;Wschod;87;324;23543,86
17113;plan;042007;BI;okapy;okapy teleskopowe;AVANS;Wschod;134;324;35311,93
17114;hist;042007;BI;okapy;okapy teleskopowe;AVANS;Zachod;51;324;13580,12
17115;plan;042007;BI;okapy;okapy teleskopowe;AVANS;Zachod;79;324;20641,85
17116;hist;042007;BI;okapy;okapy teleskopowe;BRW-SA;Meblarze;4;324;1240,13
17117;plan;042007;BI;okapy;okapy teleskopowe;BRW-SA;Meblarze;16;324;3960,55
17118;hist;042007;BI;okapy;okapy teleskopowe;E-WORLD;Sieci;3;324;862,11
17119;plan;042007;BI;okapy;okapy teleskopowe;E-WORLD;Sieci;5;324;1129,88
17120;hist;042007;BI;okapy;okapy teleskopowe;G7;Polnoc;54;324;13794,58
17121;plan;042007;BI;okapy;okapy teleskopowe;G7;Polnoc;60;324;14484,67
17122;hist;042007;BI;okapy;okapy teleskopowe;G7;Poludnie;417;324;94744,23
17123;plan;042007;BI;okapy;okapy teleskopowe;G7;Poludnie;147;324;34810,42
17124;hist;042007;BI;okapy;okapy teleskopowe;G7;Sieci;51;324;13864,05
17125;plan;042007;BI;okapy;okapy teleskopowe;G7;Sieci;55;324;13630,09
17126;hist;042007;BI;okapy;okapy teleskopowe;G7;Wschod;34;324;8773,23
17127;plan;042007;BI;okapy;okapy teleskopowe;G7;Wschod;38;324;9472,52
17128;hist;042007;BI;okapy;okapy teleskopowe;G7;Zachod;33;324;6132,55
17129;plan;042007;BI;okapy;okapy teleskopowe;G7;Zachod;42;324;10014,93
17130;hist;042007;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Polnoc;115;324;30728,00
17131;plan;042007;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Polnoc;31;324;8298,07
17132;hist;042007;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Poludnie;43;324;11571,10
17133;plan;042007;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Poludnie;37;324;10005,92
17134;plan;042007;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Zachod;12;324;3398,70
17135;hist;042007;BI;okapy;okapy teleskopowe;MEDIA MARKT;Sieci;144;324;41406,35
17136;plan;042007;BI;okapy;okapy teleskopowe;MEDIA MARKT;Sieci;100;324;27809,06
17137;hist;042007;BI;okapy;okapy teleskopowe;NEONET;Zachod;300;324;82835,31
17138;hist;042007;BI;okapy;okapy teleskopowe;OKAY;Sieci;5;324;1269,45
17139;plan;042007;BI;okapy;okapy teleskopowe;OKAY;Sieci;5;324;1330,27
17140;plan;042007;BI;okapy;okapy teleskopowe;PARTNER;Polnoc;4;324;951,07
17141;hist;042007;BI;okapy;okapy teleskopowe;PARTNER;Poludnie;96;324;24611,86
17142;plan;042007;BI;okapy;okapy teleskopowe;PARTNER;Poludnie;71;324;18017,68
17143;hist;042007;BI;okapy;okapy teleskopowe;PARTNER;Wschod;25;324;6826,35
17144;plan;042007;BI;okapy;okapy teleskopowe;PARTNER;Wschod;64;324;15912,44
17145;hist;042007;BI;okapy;okapy teleskopowe;PARTNER;Zachod;42;324;10304,00
17146;plan;042007;BI;okapy;okapy teleskopowe;PARTNER;Zachod;113;324;30396,05
17147;hist;042007;BI;okapy;okapy uniwersalne;;Meblarze;310;190;50838,20
17148;plan;042007;BI;okapy;okapy uniwersalne;;Meblarze;193;190;27506,82
17149;hist;042007;BI;okapy;okapy uniwersalne;;Others;20;190;1822,38
17150;hist;042007;BI;okapy;okapy uniwersalne;;Polnoc;146;190;21935,94
17151;plan;042007;BI;okapy;okapy uniwersalne;;Polnoc;394;190;63773,08
17152;hist;042007;BI;okapy;okapy uniwersalne;;Poludnie;508;190;95228,34
17153;plan;042007;BI;okapy;okapy uniwersalne;;Poludnie;160;190;25605,65
17154;hist;042007;BI;okapy;okapy uniwersalne;;Sieci;1699;190;253439,52
17155;plan;042007;BI;okapy;okapy uniwersalne;;Sieci;2038;190;273218,57
17156;hist;042007;BI;okapy;okapy uniwersalne;;Wschod;10;190;1706,90
17157;plan;042007;BI;okapy;okapy uniwersalne;;Wschod;16;190;2751,08
17158;hist;042007;BI;okapy;okapy uniwersalne;;Zachod;8;190;1387,38
17159;plan;042007;BI;okapy;okapy uniwersalne;;Zachod;10;190;1674,10
17160;hist;042007;BI;okapy;okapy uniwersalne;AVANS;Poludnie;362;190;57587,48
17161;plan;042007;BI;okapy;okapy uniwersalne;AVANS;Poludnie;248;190;40903,89
17162;hist;042007;BI;okapy;okapy uniwersalne;AVANS;Wschod;932;190;151661,92
17163;plan;042007;BI;okapy;okapy uniwersalne;AVANS;Wschod;403;190;60234,93
17164;hist;042007;BI;okapy;okapy uniwersalne;AVANS;Zachod;534;190;83211,34
17165;plan;042007;BI;okapy;okapy uniwersalne;AVANS;Zachod;714;190;116358,26
17166;hist;042007;BI;okapy;okapy uniwersalne;BRW-SA;Meblarze;17;190;2875,04
17167;plan;042007;BI;okapy;okapy uniwersalne;BRW-SA;Meblarze;25;190;3833,01
17168;hist;042007;BI;okapy;okapy uniwersalne;E-WORLD;Sieci;38;190;6491,01
17169;plan;042007;BI;okapy;okapy uniwersalne;E-WORLD;Sieci;53;190;7712,86
17170;hist;042007;BI;okapy;okapy uniwersalne;G7;Polnoc;216;190;37586,32
17171;plan;042007;BI;okapy;okapy uniwersalne;G7;Polnoc;177;190;26282,87
17172;hist;042007;BI;okapy;okapy uniwersalne;G7;Poludnie;539;190;78326,17
17173;plan;042007;BI;okapy;okapy uniwersalne;G7;Poludnie;491;190;69718,85
17174;hist;042007;BI;okapy;okapy uniwersalne;G7;Sieci;41;190;5720,80
17175;plan;042007;BI;okapy;okapy uniwersalne;G7;Sieci;186;190;26337,45
17176;hist;042007;BI;okapy;okapy uniwersalne;G7;Wschod;19;190;3380,46
17177;plan;042007;BI;okapy;okapy uniwersalne;G7;Wschod;102;190;12954,85
17178;hist;042007;BI;okapy;okapy uniwersalne;G7;Zachod;202;190;37406,80
17179;plan;042007;BI;okapy;okapy uniwersalne;G7;Zachod;65;190;9580,86
17180;hist;042007;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Polnoc;285;190;42314,65
17181;plan;042007;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Polnoc;192;190;32523,88
17182;hist;042007;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Poludnie;566;190;89826,26
17183;plan;042007;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Poludnie;301;190;51229,46
17184;plan;042007;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Zachod;54;190;9265,48
17185;hist;042007;BI;okapy;okapy uniwersalne;MEDIA MARKT;Sieci;822;190;142060,96
17186;plan;042007;BI;okapy;okapy uniwersalne;MEDIA MARKT;Sieci;1013;190;169855,79
17187;hist;042007;BI;okapy;okapy uniwersalne;NEONET;Zachod;963;190;138427,76
17188;hist;042007;BI;okapy;okapy uniwersalne;OKAY;Sieci;45;190;7297,07
17189;plan;042007;BI;okapy;okapy uniwersalne;OKAY;Sieci;48;190;7860,14
17190;hist;042007;BI;okapy;okapy uniwersalne;PARTNER;Polnoc;145;190;22079,80
17191;plan;042007;BI;okapy;okapy uniwersalne;PARTNER;Polnoc;38;190;5984,75
17192;hist;042007;BI;okapy;okapy uniwersalne;PARTNER;Poludnie;137;190;24941,34
17193;plan;042007;BI;okapy;okapy uniwersalne;PARTNER;Poludnie;186;190;29662,35
17194;hist;042007;BI;okapy;okapy uniwersalne;PARTNER;Wschod;215;190;33693,10
17195;plan;042007;BI;okapy;okapy uniwersalne;PARTNER;Wschod;177;190;27283,67
17196;plan;042007;BI;okapy;okapy uniwersalne;PARTNER;Zachod;363;190;59697,14
17197;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Meblarze;71;1613;67992,59
17198;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Meblarze;86;1613;93081,70
17199;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Others;55;1613;31615,55
17200;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Polnoc;63;1613;71362,77
17201;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Polnoc;34;1613;46596,52
17202;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Poludnie;39;1613;52463,54
17203;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Poludnie;55;1613;72628,03
17204;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Sieci;338;1613;406869,79
17205;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Sieci;305;1613;376715,56
17206;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Wschod;4;1613;5489,96
17207;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Wschod;2;1613;2929,25
17208;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Zachod;2;1613;2196,83
17209;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;;Zachod;2;1613;2782,79
17210;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Poludnie;18;1613;28992,43
17211;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Poludnie;50;1613;71288,23
17212;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Wschod;107;1613;143904,22
17213;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Wschod;59;1613;83937,69
17214;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Zachod;14;1613;19032,53
17215;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Zachod;87;1613;119364,01
17216;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;BRW-SA;Meblarze;9;1613;10679,09
17217;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;BRW-SA;Meblarze;7;1613;8815,77
17218;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;E-WORLD;Sieci;2;1613;2512,71
17219;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;E-WORLD;Sieci;11;1613;13582,32
17220;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Polnoc;90;1613;113522,30
17221;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Polnoc;73;1613;93219,26
17222;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Poludnie;84;1613;109237,20
17223;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Poludnie;158;1613;194683,24
17224;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Sieci;41;1613;54613,55
17225;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Sieci;53;1613;67256,87
17226;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Wschod;41;1613;56790,87
17227;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Wschod;12;1613;14969,25
17228;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Zachod;28;1613;36107,70
17229;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;G7;Zachod;23;1613;28073,50
17230;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Polnoc;31;1613;37173,27
17231;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Polnoc;15;1613;21594,08
17232;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Poludnie;6;1613;9141,32
17233;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Poludnie;11;1613;14819,72
17234;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Zachod;1;1613;1122,65
17235;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA MARKT;Sieci;224;1613;319028,43
17236;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA MARKT;Sieci;103;1613;149660,50
17237;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;NEONET;Zachod;370;1613;452487,15
17238;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;OKAY;Sieci;2;1613;2779,36
17239;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Polnoc;2;1613;2689,45
17240;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Poludnie;48;1613;73963,37
17241;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Poludnie;55;1613;75068,73
17242;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Wschod;5;1613;5552,85
17243;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Wschod;5;1613;6761,50
17244;hist;042007;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Zachod;87;1613;122372,03
17245;plan;042007;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Zachod;96;1613;135205,48
17246;plan;042007;BI;sprzet grzejny;piekarniki;;Meblarze;62;1042;47504,96
17247;hist;042007;BI;sprzet grzejny;piekarniki;;Others;27;1042;12284,76
17248;hist;042007;BI;sprzet grzejny;piekarniki;;Polnoc;50;1042;48610,89
17249;plan;042007;BI;sprzet grzejny;piekarniki;;Polnoc;93;1042;86626,85
17250;hist;042007;BI;sprzet grzejny;piekarniki;;Poludnie;103;1042;99483,72
17251;plan;042007;BI;sprzet grzejny;piekarniki;;Poludnie;574;1042;391714,18
17252;hist;042007;BI;sprzet grzejny;piekarniki;;Sieci;777;1042;607163,59
17253;plan;042007;BI;sprzet grzejny;piekarniki;;Sieci;573;1042;441287,70
17254;hist;042007;BI;sprzet grzejny;piekarniki;;Wschod;9;1042;8898,83
17255;plan;042007;BI;sprzet grzejny;piekarniki;;Wschod;11;1042;9693,95
17256;hist;042007;BI;sprzet grzejny;piekarniki;;Zachod;3;1042;1938,47
17257;plan;042007;BI;sprzet grzejny;piekarniki;;Zachod;15;1042;13423,10
17258;hist;042007;BI;sprzet grzejny;piekarniki;AVANS;Poludnie;112;1042;77003,60
17259;plan;042007;BI;sprzet grzejny;piekarniki;AVANS;Poludnie;78;1042;73362,74
17260;hist;042007;BI;sprzet grzejny;piekarniki;AVANS;Wschod;239;1042;199866,56
